date,route_code,route_name,vessel_type,rate_per_barrel,currency
2021-01-25,TC1,UK Continent to US Atlantic,VLCC,14.138,USD
2021-01-26,TC1,UK Continent to US Atlantic,VLCC,13.97,USD
2021-01-27,TC1,UK Continent to US Atlantic,VLCC,14.203,USD
2021-01-28,TC1,UK Continent to US Atlantic,VLCC,13.89,USD
2021-01-29,TC1,UK Continent to US Atlantic,VLCC,14.028,USD
2021-01-30,TC1,UK Continent to US Atlantic,VLCC,13.795,USD
2021-01-31,TC1,UK Continent to US Atlantic,VLCC,14.133,USD
2021-02-01,TC1,UK Continent to US Atlantic,VLCC,13.847,USD
2021-02-02,TC1,UK Continent to US Atlantic,VLCC,14.051,USD
2021-02-03,TC1,UK Continent to US Atlantic,VLCC,14.03,USD
2021-02-04,TC1,UK Continent to US Atlantic,VLCC,13.957,USD
2021-02-05,TC1,UK Continent to US Atlantic,VLCC,13.985,USD
2021-02-06,TC1,UK Continent to US Atlantic,VLCC,14.092,USD
2021-02-07,TC1,UK Continent to US Atlantic,VLCC,13.921,USD
2021-02-08,TC1,UK Continent to US Atlantic,VLCC,13.766,USD
2021-02-09,TC1,UK Continent to US Atlantic,VLCC,13.878,USD
2021-02-10,TC1,UK Continent to US Atlantic,VLCC,13.562,USD
2021-02-11,TC1,UK Continent to US Atlantic,VLCC,13.453,USD
2021-02-12,TC1,UK Continent to US Atlantic,VLCC,13.998,USD
2021-02-13,TC1,UK Continent to US Atlantic,VLCC,13.814,USD
2021-02-14,TC1,UK Continent to US Atlantic,VLCC,14.013,USD
2021-02-15,TC1,UK Continent to US Atlantic,VLCC,13.897,USD
2021-02-16,TC1,UK Continent to US Atlantic,VLCC,13.98,USD
2021-02-17,TC1,UK Continent to US Atlantic,VLCC,14.087,USD
2021-02-18,TC1,UK Continent to US Atlantic,VLCC,14.279,USD
2021-02-19,TC1,UK Continent to US Atlantic,VLCC,14.228,USD
2021-02-20,TC1,UK Continent to US Atlantic,VLCC,14.573,USD
2021-02-21,TC1,UK Continent to US Atlantic,VLCC,14.448,USD
2021-02-22,TC1,UK Continent to US Atlantic,VLCC,14.473,USD
2021-02-23,TC1,UK Continent to US Atlantic,VLCC,14.499,USD
2021-02-24,TC1,UK Continent to US Atlantic,VLCC,14.277,USD
2021-02-25,TC1,UK Continent to US Atlantic,VLCC,14.208,USD
2021-02-26,TC1,UK Continent to US Atlantic,VLCC,14.221,USD
2021-02-27,TC1,UK Continent to US Atlantic,VLCC,14.125,USD
2021-02-28,TC1,UK Continent to US Atlantic,VLCC,14.549,USD
2021-03-01,TC1,UK Continent to US Atlantic,VLCC,14.376,USD
2021-03-02,TC1,UK Continent to US Atlantic,VLCC,14.569,USD
2021-03-03,TC1,UK Continent to US Atlantic,VLCC,14.701,USD
2021-03-04,TC1,UK Continent to US Atlantic,VLCC,14.674,USD
2021-03-05,TC1,UK Continent to US Atlantic,VLCC,14.493,USD
2021-03-06,TC1,UK Continent to US Atlantic,VLCC,14.331,USD
2021-03-07,TC1,UK Continent to US Atlantic,VLCC,14.215,USD
2021-03-08,TC1,UK Continent to US Atlantic,VLCC,13.871,USD
2021-03-09,TC1,UK Continent to US Atlantic,VLCC,13.671,USD
2021-03-10,TC1,UK Continent to US Atlantic,VLCC,13.387,USD
2021-03-11,TC1,UK Continent to US Atlantic,VLCC,13.615,USD
2021-03-12,TC1,UK Continent to US Atlantic,VLCC,13.71,USD
2021-03-13,TC1,UK Continent to US Atlantic,VLCC,13.833,USD
2021-03-14,TC1,UK Continent to US Atlantic,VLCC,13.919,USD
2021-03-15,TC1,UK Continent to US Atlantic,VLCC,13.928,USD
2021-03-16,TC1,UK Continent to US Atlantic,VLCC,14.169,USD
2021-03-17,TC1,UK Continent to US Atlantic,VLCC,14.034,USD
2021-03-18,TC1,UK Continent to US Atlantic,VLCC,14.029,USD
2021-03-19,TC1,UK Continent to US Atlantic,VLCC,14.139,USD
2021-03-20,TC1,UK Continent to US Atlantic,VLCC,13.874,USD
2021-03-21,TC1,UK Continent to US Atlantic,VLCC,14.41,USD
2021-03-22,TC1,UK Continent to US Atlantic,VLCC,14.385,USD
2021-03-23,TC1,UK Continent to US Atlantic,VLCC,14.38,USD
2021-03-24,TC1,UK Continent to US Atlantic,VLCC,14.577,USD
2021-03-25,TC1,UK Continent to US Atlantic,VLCC,14.709,USD
2021-03-26,TC1,UK Continent to US Atlantic,VLCC,14.681,USD
2021-03-27,TC1,UK Continent to US Atlantic,VLCC,14.67,USD
2021-03-28,TC1,UK Continent to US Atlantic,VLCC,14.363,USD
2021-03-29,TC1,UK Continent to US Atlantic,VLCC,14.23,USD
2021-03-30,TC1,UK Continent to US Atlantic,VLCC,14.291,USD
2021-03-31,TC1,UK Continent to US Atlantic,VLCC,14.339,USD
2021-04-01,TC1,UK Continent to US Atlantic,VLCC,14.525,USD
2021-04-02,TC1,UK Continent to US Atlantic,VLCC,14.467,USD
2021-04-03,TC1,UK Continent to US Atlantic,VLCC,14.181,USD
2021-04-04,TC1,UK Continent to US Atlantic,VLCC,14.338,USD
2021-04-05,TC1,UK Continent to US Atlantic,VLCC,14.562,USD
2021-04-06,TC1,UK Continent to US Atlantic,VLCC,14.686,USD
2021-04-07,TC1,UK Continent to US Atlantic,VLCC,14.616,USD
2021-04-08,TC1,UK Continent to US Atlantic,VLCC,14.765,USD
2021-04-09,TC1,UK Continent to US Atlantic,VLCC,15.343,USD
2021-04-10,TC1,UK Continent to US Atlantic,VLCC,15.316,USD
2021-04-11,TC1,UK Continent to US Atlantic,VLCC,15.031,USD
2021-04-12,TC1,UK Continent to US Atlantic,VLCC,14.879,USD
2021-04-13,TC1,UK Continent to US Atlantic,VLCC,14.947,USD
2021-04-14,TC1,UK Continent to US Atlantic,VLCC,14.611,USD
2021-04-15,TC1,UK Continent to US Atlantic,VLCC,14.599,USD
2021-04-16,TC1,UK Continent to US Atlantic,VLCC,14.625,USD
2021-04-17,TC1,UK Continent to US Atlantic,VLCC,14.858,USD
2021-04-18,TC1,UK Continent to US Atlantic,VLCC,15.049,USD
2021-04-19,TC1,UK Continent to US Atlantic,VLCC,15.156,USD
2021-04-20,TC1,UK Continent to US Atlantic,VLCC,14.715,USD
2021-04-21,TC1,UK Continent to US Atlantic,VLCC,14.835,USD
2021-04-22,TC1,UK Continent to US Atlantic,VLCC,14.914,USD
2021-04-23,TC1,UK Continent to US Atlantic,VLCC,14.912,USD
2021-04-24,TC1,UK Continent to US Atlantic,VLCC,14.549,USD
2021-04-25,TC1,UK Continent to US Atlantic,VLCC,14.363,USD
2021-04-26,TC1,UK Continent to US Atlantic,VLCC,14.107,USD
2021-04-27,TC1,UK Continent to US Atlantic,VLCC,13.7,USD
2021-04-28,TC1,UK Continent to US Atlantic,VLCC,13.661,USD
2021-04-29,TC1,UK Continent to US Atlantic,VLCC,13.478,USD
2021-04-30,TC1,UK Continent to US Atlantic,VLCC,13.915,USD
2021-05-01,TC1,UK Continent to US Atlantic,VLCC,13.842,USD
2021-05-02,TC1,UK Continent to US Atlantic,VLCC,14.034,USD
2021-05-03,TC1,UK Continent to US Atlantic,VLCC,13.706,USD
2021-05-04,TC1,UK Continent to US Atlantic,VLCC,13.569,USD
2021-05-05,TC1,UK Continent to US Atlantic,VLCC,13.547,USD
2021-05-06,TC1,UK Continent to US Atlantic,VLCC,13.342,USD
2021-05-07,TC1,UK Continent to US Atlantic,VLCC,13.228,USD
2021-05-08,TC1,UK Continent to US Atlantic,VLCC,13.151,USD
2021-05-09,TC1,UK Continent to US Atlantic,VLCC,13.071,USD
2021-05-10,TC1,UK Continent to US Atlantic,VLCC,13.37,USD
2021-05-11,TC1,UK Continent to US Atlantic,VLCC,13.398,USD
2021-05-12,TC1,UK Continent to US Atlantic,VLCC,13.444,USD
2021-05-13,TC1,UK Continent to US Atlantic,VLCC,13.5,USD
2021-05-14,TC1,UK Continent to US Atlantic,VLCC,13.569,USD
2021-05-15,TC1,UK Continent to US Atlantic,VLCC,13.511,USD
2021-05-16,TC1,UK Continent to US Atlantic,VLCC,13.41,USD
2021-05-17,TC1,UK Continent to US Atlantic,VLCC,13.398,USD
2021-05-18,TC1,UK Continent to US Atlantic,VLCC,13.565,USD
2021-05-19,TC1,UK Continent to US Atlantic,VLCC,13.724,USD
2021-05-20,TC1,UK Continent to US Atlantic,VLCC,13.635,USD
2021-05-21,TC1,UK Continent to US Atlantic,VLCC,13.728,USD
2021-05-22,TC1,UK Continent to US Atlantic,VLCC,13.646,USD
2021-05-23,TC1,UK Continent to US Atlantic,VLCC,13.607,USD
2021-05-24,TC1,UK Continent to US Atlantic,VLCC,13.475,USD
2021-05-25,TC1,UK Continent to US Atlantic,VLCC,13.398,USD
2021-05-26,TC1,UK Continent to US Atlantic,VLCC,13.596,USD
2021-05-27,TC1,UK Continent to US Atlantic,VLCC,13.567,USD
2021-05-28,TC1,UK Continent to US Atlantic,VLCC,13.545,USD
2021-05-29,TC1,UK Continent to US Atlantic,VLCC,13.238,USD
2021-05-30,TC1,UK Continent to US Atlantic,VLCC,13.139,USD
2021-05-31,TC1,UK Continent to US Atlantic,VLCC,13.053,USD
2021-06-01,TC1,UK Continent to US Atlantic,VLCC,12.861,USD
2021-06-02,TC1,UK Continent to US Atlantic,VLCC,12.825,USD
2021-06-03,TC1,UK Continent to US Atlantic,VLCC,12.708,USD
2021-06-04,TC1,UK Continent to US Atlantic,VLCC,12.684,USD
2021-06-05,TC1,UK Continent to US Atlantic,VLCC,12.667,USD
2021-06-06,TC1,UK Continent to US Atlantic,VLCC,12.456,USD
2021-06-07,TC1,UK Continent to US Atlantic,VLCC,12.348,USD
2021-06-08,TC1,UK Continent to US Atlantic,VLCC,12.326,USD
2021-06-09,TC1,UK Continent to US Atlantic,VLCC,12.505,USD
2021-06-10,TC1,UK Continent to US Atlantic,VLCC,12.514,USD
2021-06-11,TC1,UK Continent to US Atlantic,VLCC,12.357,USD
2021-06-12,TC1,UK Continent to US Atlantic,VLCC,12.393,USD
2021-06-13,TC1,UK Continent to US Atlantic,VLCC,12.666,USD
2021-06-14,TC1,UK Continent to US Atlantic,VLCC,12.792,USD
2021-06-15,TC1,UK Continent to US Atlantic,VLCC,12.851,USD
2021-06-16,TC1,UK Continent to US Atlantic,VLCC,12.941,USD
2021-06-17,TC1,UK Continent to US Atlantic,VLCC,13.159,USD
2021-06-18,TC1,UK Continent to US Atlantic,VLCC,13.309,USD
2021-06-19,TC1,UK Continent to US Atlantic,VLCC,13.366,USD
2021-06-20,TC1,UK Continent to US Atlantic,VLCC,13.513,USD
2021-06-21,TC1,UK Continent to US Atlantic,VLCC,13.27,USD
2021-06-22,TC1,UK Continent to US Atlantic,VLCC,12.953,USD
2021-06-23,TC1,UK Continent to US Atlantic,VLCC,12.94,USD
2021-06-24,TC1,UK Continent to US Atlantic,VLCC,12.91,USD
2021-06-25,TC1,UK Continent to US Atlantic,VLCC,12.77,USD
2021-06-26,TC1,UK Continent to US Atlantic,VLCC,12.879,USD
2021-06-27,TC1,UK Continent to US Atlantic,VLCC,12.502,USD
2021-06-28,TC1,UK Continent to US Atlantic,VLCC,12.368,USD
2021-06-29,TC1,UK Continent to US Atlantic,VLCC,12.244,USD
2021-06-30,TC1,UK Continent to US Atlantic,VLCC,11.914,USD
2021-07-01,TC1,UK Continent to US Atlantic,VLCC,12.153,USD
2021-07-02,TC1,UK Continent to US Atlantic,VLCC,11.873,USD
2021-07-03,TC1,UK Continent to US Atlantic,VLCC,11.737,USD
2021-07-04,TC1,UK Continent to US Atlantic,VLCC,11.871,USD
2021-07-05,TC1,UK Continent to US Atlantic,VLCC,11.958,USD
2021-07-06,TC1,UK Continent to US Atlantic,VLCC,11.726,USD
2021-07-07,TC1,UK Continent to US Atlantic,VLCC,11.821,USD
2021-07-08,TC1,UK Continent to US Atlantic,VLCC,11.844,USD
2021-07-09,TC1,UK Continent to US Atlantic,VLCC,12.236,USD
2021-07-10,TC1,UK Continent to US Atlantic,VLCC,12.276,USD
2021-07-11,TC1,UK Continent to US Atlantic,VLCC,12.217,USD
2021-07-12,TC1,UK Continent to US Atlantic,VLCC,12.029,USD
2021-07-13,TC1,UK Continent to US Atlantic,VLCC,11.864,USD
2021-07-14,TC1,UK Continent to US Atlantic,VLCC,11.686,USD
2021-07-15,TC1,UK Continent to US Atlantic,VLCC,11.906,USD
2021-07-16,TC1,UK Continent to US Atlantic,VLCC,11.881,USD
2021-07-17,TC1,UK Continent to US Atlantic,VLCC,11.954,USD
2021-07-18,TC1,UK Continent to US Atlantic,VLCC,12.199,USD
2021-07-19,TC1,UK Continent to US Atlantic,VLCC,11.742,USD
2021-07-20,TC1,UK Continent to US Atlantic,VLCC,11.946,USD
2021-07-21,TC1,UK Continent to US Atlantic,VLCC,11.928,USD
2021-07-22,TC1,UK Continent to US Atlantic,VLCC,11.979,USD
2021-07-23,TC1,UK Continent to US Atlantic,VLCC,11.801,USD
2021-07-24,TC1,UK Continent to US Atlantic,VLCC,11.639,USD
2021-07-25,TC1,UK Continent to US Atlantic,VLCC,11.703,USD
2021-07-26,TC1,UK Continent to US Atlantic,VLCC,12.109,USD
2021-07-27,TC1,UK Continent to US Atlantic,VLCC,12.262,USD
2021-07-28,TC1,UK Continent to US Atlantic,VLCC,12.461,USD
2021-07-29,TC1,UK Continent to US Atlantic,VLCC,12.395,USD
2021-07-30,TC1,UK Continent to US Atlantic,VLCC,12.257,USD
2021-07-31,TC1,UK Continent to US Atlantic,VLCC,12.087,USD
2021-08-01,TC1,UK Continent to US Atlantic,VLCC,11.972,USD
2021-08-02,TC1,UK Continent to US Atlantic,VLCC,11.576,USD
2021-08-03,TC1,UK Continent to US Atlantic,VLCC,11.424,USD
2021-08-04,TC1,UK Continent to US Atlantic,VLCC,11.304,USD
2021-08-05,TC1,UK Continent to US Atlantic,VLCC,11.254,USD
2021-08-06,TC1,UK Continent to US Atlantic,VLCC,11.262,USD
2021-08-07,TC1,UK Continent to US Atlantic,VLCC,11.311,USD
2021-08-08,TC1,UK Continent to US Atlantic,VLCC,11.292,USD
2021-08-09,TC1,UK Continent to US Atlantic,VLCC,11.17,USD
2021-08-10,TC1,UK Continent to US Atlantic,VLCC,10.801,USD
2021-08-11,TC1,UK Continent to US Atlantic,VLCC,10.687,USD
2021-08-12,TC1,UK Continent to US Atlantic,VLCC,10.502,USD
2021-08-13,TC1,UK Continent to US Atlantic,VLCC,10.58,USD
2021-08-14,TC1,UK Continent to US Atlantic,VLCC,10.737,USD
2021-08-15,TC1,UK Continent to US Atlantic,VLCC,10.899,USD
2021-08-16,TC1,UK Continent to US Atlantic,VLCC,11.026,USD
2021-08-17,TC1,UK Continent to US Atlantic,VLCC,10.991,USD
2021-08-18,TC1,UK Continent to US Atlantic,VLCC,10.888,USD
2021-08-19,TC1,UK Continent to US Atlantic,VLCC,10.744,USD
2021-08-20,TC1,UK Continent to US Atlantic,VLCC,10.466,USD
2021-08-21,TC1,UK Continent to US Atlantic,VLCC,10.642,USD
2021-08-22,TC1,UK Continent to US Atlantic,VLCC,10.606,USD
2021-08-23,TC1,UK Continent to US Atlantic,VLCC,10.377,USD
2021-08-24,TC1,UK Continent to US Atlantic,VLCC,10.226,USD
2021-08-25,TC1,UK Continent to US Atlantic,VLCC,10.071,USD
2021-08-26,TC1,UK Continent to US Atlantic,VLCC,10.081,USD
2021-08-27,TC1,UK Continent to US Atlantic,VLCC,10.278,USD
2021-08-28,TC1,UK Continent to US Atlantic,VLCC,10.216,USD
2021-08-29,TC1,UK Continent to US Atlantic,VLCC,9.812,USD
2021-08-30,TC1,UK Continent to US Atlantic,VLCC,9.785,USD
2021-08-31,TC1,UK Continent to US Atlantic,VLCC,9.765,USD
2021-09-01,TC1,UK Continent to US Atlantic,VLCC,9.733,USD
2021-09-02,TC1,UK Continent to US Atlantic,VLCC,9.629,USD
2021-09-03,TC1,UK Continent to US Atlantic,VLCC,9.679,USD
2021-09-04,TC1,UK Continent to US Atlantic,VLCC,9.702,USD
2021-09-05,TC1,UK Continent to US Atlantic,VLCC,9.709,USD
2021-09-06,TC1,UK Continent to US Atlantic,VLCC,9.795,USD
2021-09-07,TC1,UK Continent to US Atlantic,VLCC,9.728,USD
2021-09-08,TC1,UK Continent to US Atlantic,VLCC,9.652,USD
2021-09-09,TC1,UK Continent to US Atlantic,VLCC,9.915,USD
2021-09-10,TC1,UK Continent to US Atlantic,VLCC,10.027,USD
2021-09-11,TC1,UK Continent to US Atlantic,VLCC,10.187,USD
2021-09-12,TC1,UK Continent to US Atlantic,VLCC,10.418,USD
2021-09-13,TC1,UK Continent to US Atlantic,VLCC,10.521,USD
2021-09-14,TC1,UK Continent to US Atlantic,VLCC,10.696,USD
2021-09-15,TC1,UK Continent to US Atlantic,VLCC,10.416,USD
2021-09-16,TC1,UK Continent to US Atlantic,VLCC,10.462,USD
2021-09-17,TC1,UK Continent to US Atlantic,VLCC,10.438,USD
2021-09-18,TC1,UK Continent to US Atlantic,VLCC,10.751,USD
2021-09-19,TC1,UK Continent to US Atlantic,VLCC,10.926,USD
2021-09-20,TC1,UK Continent to US Atlantic,VLCC,10.818,USD
2021-09-21,TC1,UK Continent to US Atlantic,VLCC,10.892,USD
2021-09-22,TC1,UK Continent to US Atlantic,VLCC,10.93,USD
2021-09-23,TC1,UK Continent to US Atlantic,VLCC,11.019,USD
2021-09-24,TC1,UK Continent to US Atlantic,VLCC,10.842,USD
2021-09-25,TC1,UK Continent to US Atlantic,VLCC,10.916,USD
2021-09-26,TC1,UK Continent to US Atlantic,VLCC,10.883,USD
2021-09-27,TC1,UK Continent to US Atlantic,VLCC,10.944,USD
2021-09-28,TC1,UK Continent to US Atlantic,VLCC,10.822,USD
2021-09-29,TC1,UK Continent to US Atlantic,VLCC,10.728,USD
2021-09-30,TC1,UK Continent to US Atlantic,VLCC,10.952,USD
2021-10-01,TC1,UK Continent to US Atlantic,VLCC,10.773,USD
2021-10-02,TC1,UK Continent to US Atlantic,VLCC,10.609,USD
2021-10-03,TC1,UK Continent to US Atlantic,VLCC,10.615,USD
2021-10-04,TC1,UK Continent to US Atlantic,VLCC,10.491,USD
2021-10-05,TC1,UK Continent to US Atlantic,VLCC,10.348,USD
2021-10-06,TC1,UK Continent to US Atlantic,VLCC,10.386,USD
2021-10-07,TC1,UK Continent to US Atlantic,VLCC,10.133,USD
2021-10-08,TC1,UK Continent to US Atlantic,VLCC,9.973,USD
2021-10-09,TC1,UK Continent to US Atlantic,VLCC,10.368,USD
2021-10-10,TC1,UK Continent to US Atlantic,VLCC,10.472,USD
2021-10-11,TC1,UK Continent to US Atlantic,VLCC,10.357,USD
2021-10-12,TC1,UK Continent to US Atlantic,VLCC,10.454,USD
2021-10-13,TC1,UK Continent to US Atlantic,VLCC,10.578,USD
2021-10-14,TC1,UK Continent to US Atlantic,VLCC,10.778,USD
2021-10-15,TC1,UK Continent to US Atlantic,VLCC,10.773,USD
2021-10-16,TC1,UK Continent to US Atlantic,VLCC,10.969,USD
2021-10-17,TC1,UK Continent to US Atlantic,VLCC,10.618,USD
2021-10-18,TC1,UK Continent to US Atlantic,VLCC,10.449,USD
2021-10-19,TC1,UK Continent to US Atlantic,VLCC,10.502,USD
2021-10-20,TC1,UK Continent to US Atlantic,VLCC,10.585,USD
2021-10-21,TC1,UK Continent to US Atlantic,VLCC,10.443,USD
2021-10-22,TC1,UK Continent to US Atlantic,VLCC,10.515,USD
2021-10-23,TC1,UK Continent to US Atlantic,VLCC,10.427,USD
2021-10-24,TC1,UK Continent to US Atlantic,VLCC,10.403,USD
2021-10-25,TC1,UK Continent to US Atlantic,VLCC,10.614,USD
2021-10-26,TC1,UK Continent to US Atlantic,VLCC,10.803,USD
2021-10-27,TC1,UK Continent to US Atlantic,VLCC,10.646,USD
2021-10-28,TC1,UK Continent to US Atlantic,VLCC,10.48,USD
2021-10-29,TC1,UK Continent to US Atlantic,VLCC,10.433,USD
2021-10-30,TC1,UK Continent to US Atlantic,VLCC,10.456,USD
2021-10-31,TC1,UK Continent to US Atlantic,VLCC,10.366,USD
2021-11-01,TC1,UK Continent to US Atlantic,VLCC,10.583,USD
2021-11-02,TC1,UK Continent to US Atlantic,VLCC,10.673,USD
2021-11-03,TC1,UK Continent to US Atlantic,VLCC,10.774,USD
2021-11-04,TC1,UK Continent to US Atlantic,VLCC,10.571,USD
2021-11-05,TC1,UK Continent to US Atlantic,VLCC,10.811,USD
2021-11-06,TC1,UK Continent to US Atlantic,VLCC,10.328,USD
2021-11-07,TC1,UK Continent to US Atlantic,VLCC,10.51,USD
2021-11-08,TC1,UK Continent to US Atlantic,VLCC,10.71,USD
2021-11-09,TC1,UK Continent to US Atlantic,VLCC,10.66,USD
2021-11-10,TC1,UK Continent to US Atlantic,VLCC,10.919,USD
2021-11-11,TC1,UK Continent to US Atlantic,VLCC,10.935,USD
2021-11-12,TC1,UK Continent to US Atlantic,VLCC,10.974,USD
2021-11-13,TC1,UK Continent to US Atlantic,VLCC,11.062,USD
2021-11-14,TC1,UK Continent to US Atlantic,VLCC,11.664,USD
2021-11-15,TC1,UK Continent to US Atlantic,VLCC,11.928,USD
2021-11-16,TC1,UK Continent to US Atlantic,VLCC,12.073,USD
2021-11-17,TC1,UK Continent to US Atlantic,VLCC,11.925,USD
2021-11-18,TC1,UK Continent to US Atlantic,VLCC,11.97,USD
2021-11-19,TC1,UK Continent to US Atlantic,VLCC,11.842,USD
2021-11-20,TC1,UK Continent to US Atlantic,VLCC,12.011,USD
2021-11-21,TC1,UK Continent to US Atlantic,VLCC,12.055,USD
2021-11-22,TC1,UK Continent to US Atlantic,VLCC,11.87,USD
2021-11-23,TC1,UK Continent to US Atlantic,VLCC,11.905,USD
2021-11-24,TC1,UK Continent to US Atlantic,VLCC,11.772,USD
2021-11-25,TC1,UK Continent to US Atlantic,VLCC,11.821,USD
2021-11-26,TC1,UK Continent to US Atlantic,VLCC,11.688,USD
2021-11-27,TC1,UK Continent to US Atlantic,VLCC,11.716,USD
2021-11-28,TC1,UK Continent to US Atlantic,VLCC,11.874,USD
2021-11-29,TC1,UK Continent to US Atlantic,VLCC,11.886,USD
2021-11-30,TC1,UK Continent to US Atlantic,VLCC,11.837,USD
2021-12-01,TC1,UK Continent to US Atlantic,VLCC,11.897,USD
2021-12-02,TC1,UK Continent to US Atlantic,VLCC,12.044,USD
2021-12-03,TC1,UK Continent to US Atlantic,VLCC,11.865,USD
2021-12-04,TC1,UK Continent to US Atlantic,VLCC,11.934,USD
2021-12-05,TC1,UK Continent to US Atlantic,VLCC,12.194,USD
2021-12-06,TC1,UK Continent to US Atlantic,VLCC,12.317,USD
2021-12-07,TC1,UK Continent to US Atlantic,VLCC,12.346,USD
2021-12-08,TC1,UK Continent to US Atlantic,VLCC,12.48,USD
2021-12-09,TC1,UK Continent to US Atlantic,VLCC,12.578,USD
2021-12-10,TC1,UK Continent to US Atlantic,VLCC,12.73,USD
2021-12-11,TC1,UK Continent to US Atlantic,VLCC,12.379,USD
2021-12-12,TC1,UK Continent to US Atlantic,VLCC,12.116,USD
2021-12-13,TC1,UK Continent to US Atlantic,VLCC,12.319,USD
2021-12-14,TC1,UK Continent to US Atlantic,VLCC,12.065,USD
2021-12-15,TC1,UK Continent to US Atlantic,VLCC,12.159,USD
2021-12-16,TC1,UK Continent to US Atlantic,VLCC,12.116,USD
2021-12-17,TC1,UK Continent to US Atlantic,VLCC,11.957,USD
2021-12-18,TC1,UK Continent to US Atlantic,VLCC,12.043,USD
2021-12-19,TC1,UK Continent to US Atlantic,VLCC,12.101,USD
2021-12-20,TC1,UK Continent to US Atlantic,VLCC,12.503,USD
2021-12-21,TC1,UK Continent to US Atlantic,VLCC,12.407,USD
2021-12-22,TC1,UK Continent to US Atlantic,VLCC,12.685,USD
2021-12-23,TC1,UK Continent to US Atlantic,VLCC,12.764,USD
2021-12-24,TC1,UK Continent to US Atlantic,VLCC,12.659,USD
2021-12-25,TC1,UK Continent to US Atlantic,VLCC,12.819,USD
2021-12-26,TC1,UK Continent to US Atlantic,VLCC,12.935,USD
2021-12-27,TC1,UK Continent to US Atlantic,VLCC,12.954,USD
2021-12-28,TC1,UK Continent to US Atlantic,VLCC,13.014,USD
2021-12-29,TC1,UK Continent to US Atlantic,VLCC,12.918,USD
2021-12-30,TC1,UK Continent to US Atlantic,VLCC,12.781,USD
2021-12-31,TC1,UK Continent to US Atlantic,VLCC,12.932,USD
2022-01-01,TC1,UK Continent to US Atlantic,VLCC,12.904,USD
2022-01-02,TC1,UK Continent to US Atlantic,VLCC,12.901,USD
2022-01-03,TC1,UK Continent to US Atlantic,VLCC,12.964,USD
2022-01-04,TC1,UK Continent to US Atlantic,VLCC,13.024,USD
2022-01-05,TC1,UK Continent to US Atlantic,VLCC,12.776,USD
2022-01-06,TC1,UK Continent to US Atlantic,VLCC,13.022,USD
2022-01-07,TC1,UK Continent to US Atlantic,VLCC,13.054,USD
2022-01-08,TC1,UK Continent to US Atlantic,VLCC,13.027,USD
2022-01-09,TC1,UK Continent to US Atlantic,VLCC,13.115,USD
2022-01-10,TC1,UK Continent to US Atlantic,VLCC,13.167,USD
2022-01-11,TC1,UK Continent to US Atlantic,VLCC,13.314,USD
2022-01-12,TC1,UK Continent to US Atlantic,VLCC,13.418,USD
2022-01-13,TC1,UK Continent to US Atlantic,VLCC,13.553,USD
2022-01-14,TC1,UK Continent to US Atlantic,VLCC,13.801,USD
2022-01-15,TC1,UK Continent to US Atlantic,VLCC,13.962,USD
2022-01-16,TC1,UK Continent to US Atlantic,VLCC,13.933,USD
2022-01-17,TC1,UK Continent to US Atlantic,VLCC,13.729,USD
2022-01-18,TC1,UK Continent to US Atlantic,VLCC,14.032,USD
2022-01-19,TC1,UK Continent to US Atlantic,VLCC,13.987,USD
2022-01-20,TC1,UK Continent to US Atlantic,VLCC,13.9,USD
2022-01-21,TC1,UK Continent to US Atlantic,VLCC,13.585,USD
2022-01-22,TC1,UK Continent to US Atlantic,VLCC,13.648,USD
2022-01-23,TC1,UK Continent to US Atlantic,VLCC,13.676,USD
2022-01-24,TC1,UK Continent to US Atlantic,VLCC,13.402,USD
2022-01-25,TC1,UK Continent to US Atlantic,VLCC,13.487,USD
