date,country,demand_kbpd,year,month,day
2021-09-29,AGO,284.1,2021,9,29
2021-09-30,AGO,293.9,2021,9,30
2021-10-01,AGO,272.8,2021,10,1
2021-10-02,AGO,253.9,2021,10,2
2021-10-03,AGO,277.0,2021,10,3
2021-10-04,AGO,271.2,2021,10,4
2021-10-05,AGO,282.1,2021,10,5
2021-10-06,AGO,288.4,2021,10,6
2021-10-07,AGO,267.5,2021,10,7
2021-10-08,AGO,284.7,2021,10,8
2021-10-09,AGO,273.9,2021,10,9
2021-10-10,AGO,292.5,2021,10,10
2021-10-11,AGO,295.0,2021,10,11
2021-10-12,AGO,285.2,2021,10,12
2021-10-13,AGO,267.5,2021,10,13
2021-10-14,AGO,268.5,2021,10,14
2021-10-15,AGO,299.0,2021,10,15
2021-10-16,AGO,274.4,2021,10,16
2021-10-17,AGO,281.4,2021,10,17
2021-10-18,AGO,264.7,2021,10,18
2021-10-19,AGO,277.2,2021,10,19
2021-10-20,AGO,284.8,2021,10,20
2021-10-21,AGO,294.6,2021,10,21
2021-10-22,AGO,272.5,2021,10,22
2021-10-23,AGO,284.7,2021,10,23
2021-10-24,AGO,274.4,2021,10,24
2021-10-25,AGO,274.1,2021,10,25
2021-10-26,AGO,289.0,2021,10,26
2021-10-27,AGO,271.0,2021,10,27
2021-10-28,AGO,272.9,2021,10,28
2021-10-29,AGO,292.6,2021,10,29
2021-10-30,AGO,260.6,2021,10,30
2021-10-31,AGO,269.5,2021,10,31
2021-11-01,AGO,267.7,2021,11,1
2021-11-02,AGO,285.1,2021,11,2
2021-11-03,AGO,283.4,2021,11,3
2021-11-04,AGO,294.4,2021,11,4
2021-11-05,AGO,276.4,2021,11,5
2021-11-06,AGO,276.8,2021,11,6
2021-11-07,AGO,280.7,2021,11,7
2021-11-08,AGO,275.1,2021,11,8
2021-11-09,AGO,299.1,2021,11,9
2021-11-10,AGO,257.7,2021,11,10
2021-11-11,AGO,287.5,2021,11,11
2021-11-12,AGO,285.6,2021,11,12
2021-11-13,AGO,268.1,2021,11,13
2021-11-14,AGO,273.5,2021,11,14
2021-11-15,AGO,278.1,2021,11,15
2021-11-16,AGO,282.5,2021,11,16
2021-11-17,AGO,284.2,2021,11,17
2021-11-18,AGO,290.8,2021,11,18
2021-11-19,AGO,283.6,2021,11,19
2021-11-20,AGO,268.4,2021,11,20
2021-11-21,AGO,279.8,2021,11,21
2021-11-22,AGO,280.3,2021,11,22
2021-11-23,AGO,305.4,2021,11,23
2021-11-24,AGO,277.7,2021,11,24
2021-11-25,AGO,280.2,2021,11,25
2021-11-26,AGO,290.5,2021,11,26
2021-11-27,AGO,273.7,2021,11,27
2021-11-28,AGO,265.5,2021,11,28
2021-11-29,AGO,286.8,2021,11,29
2021-11-30,AGO,291.1,2021,11,30
2021-12-01,AGO,283.1,2021,12,1
2021-12-02,AGO,296.4,2021,12,2
2021-12-03,AGO,297.8,2021,12,3
2021-12-04,AGO,300.2,2021,12,4
2021-12-05,AGO,291.1,2021,12,5
2021-12-06,AGO,305.4,2021,12,6
2021-12-07,AGO,289.0,2021,12,7
2021-12-08,AGO,296.1,2021,12,8
2021-12-09,AGO,303.8,2021,12,9
2021-12-10,AGO,312.9,2021,12,10
2021-12-11,AGO,286.3,2021,12,11
2021-12-12,AGO,299.8,2021,12,12
2021-12-13,AGO,297.6,2021,12,13
2021-12-14,AGO,287.1,2021,12,14
2021-12-15,AGO,302.6,2021,12,15
2021-12-16,AGO,290.8,2021,12,16
2021-12-17,AGO,314.8,2021,12,17
2021-12-18,AGO,278.5,2021,12,18
2021-12-19,AGO,282.6,2021,12,19
2021-12-20,AGO,301.0,2021,12,20
2021-12-21,AGO,296.7,2021,12,21
2021-12-22,AGO,287.6,2021,12,22
2021-12-23,AGO,293.8,2021,12,23
2021-12-24,AGO,302.9,2021,12,24
2021-12-25,AGO,277.3,2021,12,25
2021-12-26,AGO,300.5,2021,12,26
2021-12-27,AGO,299.5,2021,12,27
2021-12-28,AGO,307.9,2021,12,28
2021-12-29,AGO,289.1,2021,12,29
2021-12-30,AGO,290.3,2021,12,30
2021-12-31,AGO,287.0,2021,12,31
2022-01-01,AGO,293.7,2022,1,1
2022-01-02,AGO,290.9,2022,1,2
2022-01-03,AGO,318.9,2022,1,3
2022-01-04,AGO,302.4,2022,1,4
2022-01-05,AGO,309.3,2022,1,5
2022-01-06,AGO,285.1,2022,1,6
2022-01-07,AGO,316.6,2022,1,7
2022-01-08,AGO,291.3,2022,1,8
2022-01-09,AGO,285.5,2022,1,9
2022-01-10,AGO,292.4,2022,1,10
2022-01-11,AGO,303.6,2022,1,11
2022-01-12,AGO,303.3,2022,1,12
2022-01-13,AGO,278.8,2022,1,13
2022-01-14,AGO,313.3,2022,1,14
2022-01-15,AGO,267.4,2022,1,15
2022-01-16,AGO,294.3,2022,1,16
2022-01-17,AGO,304.0,2022,1,17
2022-01-18,AGO,296.3,2022,1,18
2022-01-19,AGO,291.3,2022,1,19
2022-01-20,AGO,312.4,2022,1,20
2022-01-21,AGO,298.0,2022,1,21
2022-01-22,AGO,289.6,2022,1,22
2022-01-23,AGO,285.9,2022,1,23
2022-01-24,AGO,302.5,2022,1,24
2022-01-25,AGO,290.8,2022,1,25
2022-01-26,AGO,292.0,2022,1,26
2022-01-27,AGO,301.1,2022,1,27
2022-01-28,AGO,315.6,2022,1,28
2022-01-29,AGO,265.9,2022,1,29
2022-01-30,AGO,290.5,2022,1,30
2022-01-31,AGO,300.3,2022,1,31
2022-02-01,AGO,301.2,2022,2,1
2022-02-02,AGO,299.6,2022,2,2
2022-02-03,AGO,303.4,2022,2,3
2022-02-04,AGO,306.1,2022,2,4
2022-02-05,AGO,286.7,2022,2,5
2022-02-06,AGO,282.5,2022,2,6
2022-02-07,AGO,301.3,2022,2,7
2022-02-08,AGO,300.3,2022,2,8
2022-02-09,AGO,293.4,2022,2,9
2022-02-10,AGO,287.7,2022,2,10
2022-02-11,AGO,333.1,2022,2,11
2022-02-12,AGO,290.6,2022,2,12
2022-02-13,AGO,272.1,2022,2,13
2022-02-14,AGO,299.7,2022,2,14
2022-02-15,AGO,290.1,2022,2,15
2022-02-16,AGO,299.4,2022,2,16
2022-02-17,AGO,322.0,2022,2,17
2022-02-18,AGO,296.4,2022,2,18
2022-02-19,AGO,277.8,2022,2,19
2022-02-20,AGO,275.8,2022,2,20
2022-02-21,AGO,293.2,2022,2,21
2022-02-22,AGO,292.3,2022,2,22
2022-02-23,AGO,302.2,2022,2,23
2022-02-24,AGO,301.8,2022,2,24
2022-02-25,AGO,301.3,2022,2,25
2022-02-26,AGO,296.7,2022,2,26
2022-02-27,AGO,304.8,2022,2,27
2022-02-28,AGO,303.1,2022,2,28
2022-03-01,AGO,287.3,2022,3,1
2022-03-02,AGO,285.4,2022,3,2
2022-03-03,AGO,287.7,2022,3,3
2022-03-04,AGO,283.9,2022,3,4
2022-03-05,AGO,272.3,2022,3,5
2022-03-06,AGO,283.5,2022,3,6
2022-03-07,AGO,286.2,2022,3,7
2022-03-08,AGO,294.6,2022,3,8
2022-03-09,AGO,285.4,2022,3,9
2022-03-10,AGO,297.4,2022,3,10
2022-03-11,AGO,301.6,2022,3,11
2022-03-12,AGO,277.4,2022,3,12
2022-03-13,AGO,296.2,2022,3,13
2022-03-14,AGO,299.0,2022,3,14
2022-03-15,AGO,283.4,2022,3,15
2022-03-16,AGO,299.0,2022,3,16
2022-03-17,AGO,291.0,2022,3,17
2022-03-18,AGO,284.8,2022,3,18
2022-03-19,AGO,282.2,2022,3,19
2022-03-20,AGO,285.1,2022,3,20
2022-03-21,AGO,283.1,2022,3,21
2022-03-22,AGO,294.7,2022,3,22
2022-03-23,AGO,291.0,2022,3,23
2022-03-24,AGO,289.8,2022,3,24
2022-03-25,AGO,288.0,2022,3,25
2022-03-26,AGO,292.5,2022,3,26
2022-03-27,AGO,285.6,2022,3,27
2022-03-28,AGO,290.8,2022,3,28
2022-03-29,AGO,284.9,2022,3,29
2022-03-30,AGO,294.1,2022,3,30
2022-03-31,AGO,308.1,2022,3,31
2022-04-01,AGO,299.2,2022,4,1
2022-04-02,AGO,254.6,2022,4,2
2022-04-03,AGO,273.0,2022,4,3
2022-04-04,AGO,285.4,2022,4,4
2022-04-05,AGO,283.4,2022,4,5
2022-04-06,AGO,276.1,2022,4,6
2022-04-07,AGO,295.0,2022,4,7
2022-04-08,AGO,300.1,2022,4,8
2022-04-09,AGO,282.9,2022,4,9
2022-04-10,AGO,280.1,2022,4,10
2022-04-11,AGO,282.4,2022,4,11
2022-04-12,AGO,285.1,2022,4,12
2022-04-13,AGO,284.5,2022,4,13
2022-04-14,AGO,294.6,2022,4,14
2022-04-15,AGO,294.2,2022,4,15
2022-04-16,AGO,271.4,2022,4,16
2022-04-17,AGO,279.7,2022,4,17
2022-04-18,AGO,281.9,2022,4,18
2022-04-19,AGO,283.8,2022,4,19
2022-04-20,AGO,278.8,2022,4,20
2022-04-21,AGO,284.0,2022,4,21
2022-04-22,AGO,283.6,2022,4,22
2022-04-23,AGO,280.4,2022,4,23
2022-04-24,AGO,278.8,2022,4,24
2022-04-25,AGO,285.7,2022,4,25
2022-04-26,AGO,316.2,2022,4,26
2022-04-27,AGO,281.1,2022,4,27
2022-04-28,AGO,293.6,2022,4,28
2022-04-29,AGO,271.6,2022,4,29
2022-04-30,AGO,297.3,2022,4,30
2022-05-01,AGO,280.6,2022,5,1
2022-05-02,AGO,299.9,2022,5,2
2022-05-03,AGO,297.1,2022,5,3
2022-05-04,AGO,300.9,2022,5,4
2022-05-05,AGO,304.2,2022,5,5
2022-05-06,AGO,289.4,2022,5,6
2022-05-07,AGO,260.8,2022,5,7
2022-05-08,AGO,276.4,2022,5,8
2022-05-09,AGO,286.8,2022,5,9
2022-05-10,AGO,276.8,2022,5,10
2022-05-11,AGO,290.9,2022,5,11
2022-05-12,AGO,290.8,2022,5,12
2022-05-13,AGO,297.2,2022,5,13
2022-05-14,AGO,281.5,2022,5,14
2022-05-15,AGO,286.6,2022,5,15
2022-05-16,AGO,278.2,2022,5,16
2022-05-17,AGO,309.6,2022,5,17
2022-05-18,AGO,286.4,2022,5,18
2022-05-19,AGO,301.2,2022,5,19
2022-05-20,AGO,291.1,2022,5,20
2022-05-21,AGO,282.5,2022,5,21
2022-05-22,AGO,285.0,2022,5,22
2022-05-23,AGO,288.4,2022,5,23
2022-05-24,AGO,289.0,2022,5,24
2022-05-25,AGO,284.5,2022,5,25
2022-05-26,AGO,283.4,2022,5,26
2022-05-27,AGO,289.9,2022,5,27
2022-05-28,AGO,286.9,2022,5,28
2022-05-29,AGO,284.3,2022,5,29
2022-05-30,AGO,299.5,2022,5,30
2022-05-31,AGO,286.5,2022,5,31
2022-06-01,AGO,284.9,2022,6,1
2022-06-02,AGO,307.4,2022,6,2
2022-06-03,AGO,311.9,2022,6,3
2022-06-04,AGO,305.5,2022,6,4
2022-06-05,AGO,271.2,2022,6,5
2022-06-06,AGO,279.7,2022,6,6
2022-06-07,AGO,289.5,2022,6,7
2022-06-08,AGO,299.2,2022,6,8
2022-06-09,AGO,308.0,2022,6,9
2022-06-10,AGO,315.2,2022,6,10
2022-06-11,AGO,302.7,2022,6,11
2022-06-12,AGO,288.7,2022,6,12
2022-06-13,AGO,295.8,2022,6,13
2022-06-14,AGO,315.5,2022,6,14
2022-06-15,AGO,289.9,2022,6,15
2022-06-16,AGO,298.8,2022,6,16
2022-06-17,AGO,318.8,2022,6,17
2022-06-18,AGO,289.9,2022,6,18
2022-06-19,AGO,309.6,2022,6,19
2022-06-20,AGO,308.0,2022,6,20
2022-06-21,AGO,296.0,2022,6,21
2022-06-22,AGO,305.7,2022,6,22
2022-06-23,AGO,303.9,2022,6,23
2022-06-24,AGO,295.4,2022,6,24
2022-06-25,AGO,307.9,2022,6,25
2022-06-26,AGO,294.7,2022,6,26
2022-06-27,AGO,295.0,2022,6,27
2022-06-28,AGO,309.8,2022,6,28
2022-06-29,AGO,285.1,2022,6,29
2022-06-30,AGO,308.0,2022,6,30
2022-07-01,AGO,311.5,2022,7,1
2022-07-02,AGO,299.9,2022,7,2
2022-07-03,AGO,310.8,2022,7,3
2022-07-04,AGO,302.4,2022,7,4
2022-07-05,AGO,304.7,2022,7,5
2022-07-06,AGO,305.9,2022,7,6
2022-07-07,AGO,290.8,2022,7,7
2022-07-08,AGO,309.5,2022,7,8
2022-07-09,AGO,311.3,2022,7,9
2022-07-10,AGO,286.0,2022,7,10
2022-07-11,AGO,325.2,2022,7,11
2022-07-12,AGO,307.0,2022,7,12
2022-07-13,AGO,311.9,2022,7,13
2022-07-14,AGO,301.1,2022,7,14
2022-07-15,AGO,314.4,2022,7,15
2022-07-16,AGO,316.7,2022,7,16
2022-07-17,AGO,300.2,2022,7,17
2022-07-18,AGO,299.8,2022,7,18
2022-07-19,AGO,320.3,2022,7,19
2022-07-20,AGO,302.8,2022,7,20
2022-07-21,AGO,288.6,2022,7,21
2022-07-22,AGO,306.0,2022,7,22
2022-07-23,AGO,295.9,2022,7,23
2022-07-24,AGO,283.4,2022,7,24
2022-07-25,AGO,311.6,2022,7,25
2022-07-26,AGO,290.4,2022,7,26
2022-07-27,AGO,299.1,2022,7,27
2022-07-28,AGO,317.1,2022,7,28
2022-07-29,AGO,306.7,2022,7,29
2022-07-30,AGO,291.9,2022,7,30
2022-07-31,AGO,283.1,2022,7,31
2022-08-01,AGO,272.2,2022,8,1
2022-08-02,AGO,310.3,2022,8,2
2022-08-03,AGO,298.5,2022,8,3
2022-08-04,AGO,313.5,2022,8,4
2022-08-05,AGO,302.5,2022,8,5
2022-08-06,AGO,308.0,2022,8,6
2022-08-07,AGO,298.0,2022,8,7
2022-08-08,AGO,306.4,2022,8,8
2022-08-09,AGO,314.1,2022,8,9
2022-08-10,AGO,319.7,2022,8,10
2022-08-11,AGO,291.2,2022,8,11
2022-08-12,AGO,304.6,2022,8,12
2022-08-13,AGO,289.5,2022,8,13
2022-08-14,AGO,290.8,2022,8,14
2022-08-15,AGO,311.1,2022,8,15
2022-08-16,AGO,306.6,2022,8,16
2022-08-17,AGO,306.7,2022,8,17
2022-08-18,AGO,300.6,2022,8,18
2022-08-19,AGO,314.6,2022,8,19
2022-08-20,AGO,308.7,2022,8,20
2022-08-21,AGO,300.4,2022,8,21
2022-08-22,AGO,297.7,2022,8,22
2022-08-23,AGO,278.3,2022,8,23
2022-08-24,AGO,308.7,2022,8,24
2022-08-25,AGO,308.4,2022,8,25
2022-08-26,AGO,317.2,2022,8,26
2022-08-27,AGO,302.3,2022,8,27
2022-08-28,AGO,292.5,2022,8,28
2022-08-29,AGO,296.4,2022,8,29
2022-08-30,AGO,303.7,2022,8,30
2022-08-31,AGO,313.3,2022,8,31
2022-09-01,AGO,287.6,2022,9,1
2022-09-02,AGO,290.8,2022,9,2
2022-09-03,AGO,280.4,2022,9,3
2022-09-04,AGO,285.0,2022,9,4
2022-09-05,AGO,287.6,2022,9,5
2022-09-06,AGO,282.9,2022,9,6
2022-09-07,AGO,265.4,2022,9,7
2022-09-08,AGO,290.8,2022,9,8
2022-09-09,AGO,283.8,2022,9,9
2022-09-10,AGO,291.2,2022,9,10
2022-09-11,AGO,282.1,2022,9,11
2022-09-12,AGO,301.9,2022,9,12
2022-09-13,AGO,290.2,2022,9,13
2022-09-14,AGO,306.0,2022,9,14
2022-09-15,AGO,301.9,2022,9,15
2022-09-16,AGO,277.5,2022,9,16
2022-09-17,AGO,290.6,2022,9,17
2022-09-18,AGO,296.2,2022,9,18
2022-09-19,AGO,274.0,2022,9,19
2022-09-20,AGO,287.6,2022,9,20
2022-09-21,AGO,292.7,2022,9,21
2022-09-22,AGO,301.4,2022,9,22
2022-09-23,AGO,285.6,2022,9,23
2022-09-24,AGO,280.2,2022,9,24
2022-09-25,AGO,284.4,2022,9,25
2022-09-26,AGO,285.8,2022,9,26
2022-09-27,AGO,290.5,2022,9,27
2022-09-28,AGO,290.4,2022,9,28
2022-09-29,AGO,271.0,2022,9,29
2022-09-30,AGO,296.4,2022,9,30
2022-10-01,AGO,261.8,2022,10,1
2022-10-02,AGO,291.2,2022,10,2
2022-10-03,AGO,295.9,2022,10,3
2022-10-04,AGO,292.9,2022,10,4
2022-10-05,AGO,275.1,2022,10,5
2022-10-06,AGO,291.4,2022,10,6
2022-10-07,AGO,296.3,2022,10,7
2022-10-08,AGO,275.6,2022,10,8
2022-10-09,AGO,270.6,2022,10,9
2022-10-10,AGO,278.5,2022,10,10
2022-10-11,AGO,287.5,2022,10,11
2022-10-12,AGO,286.0,2022,10,12
2022-10-13,AGO,288.2,2022,10,13
2022-10-14,AGO,280.0,2022,10,14
2022-10-15,AGO,282.6,2022,10,15
2022-10-16,AGO,287.8,2022,10,16
2022-10-17,AGO,269.8,2022,10,17
2022-10-18,AGO,271.4,2022,10,18
2022-10-19,AGO,260.7,2022,10,19
2022-10-20,AGO,280.6,2022,10,20
2022-10-21,AGO,277.8,2022,10,21
2022-10-22,AGO,301.7,2022,10,22
2022-10-23,AGO,281.6,2022,10,23
2022-10-24,AGO,277.9,2022,10,24
2022-10-25,AGO,285.5,2022,10,25
2022-10-26,AGO,274.9,2022,10,26
2022-10-27,AGO,293.3,2022,10,27
2022-10-28,AGO,280.9,2022,10,28
2022-10-29,AGO,290.8,2022,10,29
2022-10-30,AGO,279.7,2022,10,30
2022-10-31,AGO,293.8,2022,10,31
2022-11-01,AGO,307.7,2022,11,1
2022-11-02,AGO,294.5,2022,11,2
2022-11-03,AGO,295.7,2022,11,3
2022-11-04,AGO,284.8,2022,11,4
2022-11-05,AGO,286.8,2022,11,5
2022-11-06,AGO,281.8,2022,11,6
2022-11-07,AGO,306.4,2022,11,7
2022-11-08,AGO,286.2,2022,11,8
2022-11-09,AGO,302.9,2022,11,9
2022-11-10,AGO,291.2,2022,11,10
2022-11-11,AGO,280.6,2022,11,11
2022-11-12,AGO,276.7,2022,11,12
2022-11-13,AGO,278.1,2022,11,13
2022-11-14,AGO,300.3,2022,11,14
2022-11-15,AGO,291.6,2022,11,15
2022-11-16,AGO,307.9,2022,11,16
2022-11-17,AGO,288.2,2022,11,17
2022-11-18,AGO,272.8,2022,11,18
2022-11-19,AGO,271.7,2022,11,19
2022-11-20,AGO,268.9,2022,11,20
2022-11-21,AGO,286.8,2022,11,21
2022-11-22,AGO,281.0,2022,11,22
2022-11-23,AGO,293.9,2022,11,23
2022-11-24,AGO,295.9,2022,11,24
2022-11-25,AGO,290.0,2022,11,25
2022-11-26,AGO,275.4,2022,11,26
2022-11-27,AGO,269.3,2022,11,27
2022-11-28,AGO,281.3,2022,11,28
2022-11-29,AGO,302.2,2022,11,29
2022-11-30,AGO,284.8,2022,11,30
2022-12-01,AGO,310.2,2022,12,1
2022-12-02,AGO,296.7,2022,12,2
2022-12-03,AGO,309.4,2022,12,3
2022-12-04,AGO,271.2,2022,12,4
2022-12-05,AGO,324.1,2022,12,5
2022-12-06,AGO,277.5,2022,12,6
2022-12-07,AGO,300.8,2022,12,7
2022-12-08,AGO,318.5,2022,12,8
2022-12-09,AGO,288.3,2022,12,9
2022-12-10,AGO,293.3,2022,12,10
2022-12-11,AGO,291.7,2022,12,11
2022-12-12,AGO,312.9,2022,12,12
2022-12-13,AGO,305.6,2022,12,13
2022-12-14,AGO,323.2,2022,12,14
2022-12-15,AGO,317.1,2022,12,15
2022-12-16,AGO,313.0,2022,12,16
2022-12-17,AGO,290.7,2022,12,17
2022-12-18,AGO,282.5,2022,12,18
2022-12-19,AGO,280.0,2022,12,19
2022-12-20,AGO,307.3,2022,12,20
2022-12-21,AGO,304.8,2022,12,21
2022-12-22,AGO,315.6,2022,12,22
2022-12-23,AGO,318.4,2022,12,23
2022-12-24,AGO,289.5,2022,12,24
2022-12-25,AGO,298.0,2022,12,25
2022-12-26,AGO,298.7,2022,12,26
2022-12-27,AGO,283.3,2022,12,27
2022-12-28,AGO,317.7,2022,12,28
2022-12-29,AGO,307.8,2022,12,29
2022-12-30,AGO,305.7,2022,12,30
2022-12-31,AGO,303.3,2022,12,31
2023-01-01,AGO,298.6,2023,1,1
2023-01-02,AGO,291.7,2023,1,2
2023-01-03,AGO,309.0,2023,1,3
2023-01-04,AGO,326.6,2023,1,4
2023-01-05,AGO,285.0,2023,1,5
2023-01-06,AGO,313.3,2023,1,6
2023-01-07,AGO,305.4,2023,1,7
2023-01-08,AGO,298.5,2023,1,8
2023-01-09,AGO,301.6,2023,1,9
2023-01-10,AGO,313.1,2023,1,10
2023-01-11,AGO,290.9,2023,1,11
2023-01-12,AGO,310.4,2023,1,12
2023-01-13,AGO,295.5,2023,1,13
2023-01-14,AGO,285.5,2023,1,14
2023-01-15,AGO,296.5,2023,1,15
2023-01-16,AGO,292.1,2023,1,16
2023-01-17,AGO,298.9,2023,1,17
2023-01-18,AGO,291.1,2023,1,18
2023-01-19,AGO,298.0,2023,1,19
2023-01-20,AGO,323.3,2023,1,20
2023-01-21,AGO,302.1,2023,1,21
2023-01-22,AGO,294.5,2023,1,22
2023-01-23,AGO,300.8,2023,1,23
2023-01-24,AGO,295.9,2023,1,24
2023-01-25,AGO,299.0,2023,1,25
2023-01-26,AGO,300.9,2023,1,26
2023-01-27,AGO,309.1,2023,1,27
2023-01-28,AGO,317.6,2023,1,28
2023-01-29,AGO,287.3,2023,1,29
2023-01-30,AGO,306.2,2023,1,30
2023-01-31,AGO,298.7,2023,1,31
2023-02-01,AGO,309.1,2023,2,1
2023-02-02,AGO,300.6,2023,2,2
2023-02-03,AGO,295.8,2023,2,3
2023-02-04,AGO,296.3,2023,2,4
2023-02-05,AGO,309.9,2023,2,5
2023-02-06,AGO,322.3,2023,2,6
2023-02-07,AGO,301.2,2023,2,7
2023-02-08,AGO,301.6,2023,2,8
2023-02-09,AGO,313.1,2023,2,9
2023-02-10,AGO,307.4,2023,2,10
2023-02-11,AGO,297.6,2023,2,11
2023-02-12,AGO,294.7,2023,2,12
2023-02-13,AGO,301.6,2023,2,13
2023-02-14,AGO,303.9,2023,2,14
2023-02-15,AGO,305.2,2023,2,15
2023-02-16,AGO,299.0,2023,2,16
2023-02-17,AGO,299.2,2023,2,17
2023-02-18,AGO,293.1,2023,2,18
2023-02-19,AGO,297.2,2023,2,19
2023-02-20,AGO,302.3,2023,2,20
2023-02-21,AGO,295.0,2023,2,21
2023-02-22,AGO,303.7,2023,2,22
2023-02-23,AGO,322.0,2023,2,23
2023-02-24,AGO,299.2,2023,2,24
2023-02-25,AGO,283.3,2023,2,25
2023-02-26,AGO,282.7,2023,2,26
2023-02-27,AGO,293.0,2023,2,27
2023-02-28,AGO,296.5,2023,2,28
2023-03-01,AGO,292.5,2023,3,1
2023-03-02,AGO,294.4,2023,3,2
2023-03-03,AGO,295.5,2023,3,3
2023-03-04,AGO,289.0,2023,3,4
2023-03-05,AGO,299.7,2023,3,5
2023-03-06,AGO,295.6,2023,3,6
2023-03-07,AGO,299.7,2023,3,7
2023-03-08,AGO,286.4,2023,3,8
2023-03-09,AGO,293.3,2023,3,9
2023-03-10,AGO,304.5,2023,3,10
2023-03-11,AGO,292.4,2023,3,11
2023-03-12,AGO,281.2,2023,3,12
2023-03-13,AGO,273.4,2023,3,13
2023-03-14,AGO,301.7,2023,3,14
2023-03-15,AGO,301.0,2023,3,15
2023-03-16,AGO,303.3,2023,3,16
2023-03-17,AGO,296.8,2023,3,17
2023-03-18,AGO,285.3,2023,3,18
2023-03-19,AGO,297.4,2023,3,19
2023-03-20,AGO,296.7,2023,3,20
2023-03-21,AGO,292.1,2023,3,21
2023-03-22,AGO,300.1,2023,3,22
2023-03-23,AGO,290.3,2023,3,23
2023-03-24,AGO,287.5,2023,3,24
2023-03-25,AGO,287.8,2023,3,25
2023-03-26,AGO,302.0,2023,3,26
2023-03-27,AGO,299.1,2023,3,27
2023-03-28,AGO,277.7,2023,3,28
2023-03-29,AGO,313.8,2023,3,29
2023-03-30,AGO,303.5,2023,3,30
2023-03-31,AGO,287.9,2023,3,31
2023-04-01,AGO,263.5,2023,4,1
2023-04-02,AGO,280.7,2023,4,2
2023-04-03,AGO,285.8,2023,4,3
2023-04-04,AGO,295.4,2023,4,4
2023-04-05,AGO,270.1,2023,4,5
2023-04-06,AGO,299.4,2023,4,6
2023-04-07,AGO,289.6,2023,4,7
2023-04-08,AGO,285.3,2023,4,8
2023-04-09,AGO,278.5,2023,4,9
2023-04-10,AGO,278.5,2023,4,10
2023-04-11,AGO,285.8,2023,4,11
2023-04-12,AGO,307.1,2023,4,12
2023-04-13,AGO,304.2,2023,4,13
2023-04-14,AGO,294.1,2023,4,14
2023-04-15,AGO,271.7,2023,4,15
2023-04-16,AGO,298.7,2023,4,16
2023-04-17,AGO,282.3,2023,4,17
2023-04-18,AGO,285.9,2023,4,18
2023-04-19,AGO,297.4,2023,4,19
2023-04-20,AGO,291.8,2023,4,20
2023-04-21,AGO,297.8,2023,4,21
2023-04-22,AGO,304.6,2023,4,22
2023-04-23,AGO,294.6,2023,4,23
2023-04-24,AGO,284.5,2023,4,24
2023-04-25,AGO,302.5,2023,4,25
2023-04-26,AGO,284.7,2023,4,26
2023-04-27,AGO,305.8,2023,4,27
2023-04-28,AGO,288.4,2023,4,28
2023-04-29,AGO,283.9,2023,4,29
2023-04-30,AGO,282.8,2023,4,30
2023-05-01,AGO,288.8,2023,5,1
2023-05-02,AGO,308.1,2023,5,2
2023-05-03,AGO,295.8,2023,5,3
2023-05-04,AGO,303.6,2023,5,4
2023-05-05,AGO,289.6,2023,5,5
2023-05-06,AGO,279.0,2023,5,6
2023-05-07,AGO,292.5,2023,5,7
2023-05-08,AGO,299.1,2023,5,8
2023-05-09,AGO,297.2,2023,5,9
2023-05-10,AGO,291.8,2023,5,10
2023-05-11,AGO,297.3,2023,5,11
2023-05-12,AGO,306.8,2023,5,12
2023-05-13,AGO,300.5,2023,5,13
2023-05-14,AGO,273.5,2023,5,14
2023-05-15,AGO,299.3,2023,5,15
2023-05-16,AGO,287.9,2023,5,16
2023-05-17,AGO,289.6,2023,5,17
2023-05-18,AGO,311.8,2023,5,18
2023-05-19,AGO,303.4,2023,5,19
2023-05-20,AGO,274.0,2023,5,20
2023-05-21,AGO,297.7,2023,5,21
2023-05-22,AGO,293.7,2023,5,22
2023-05-23,AGO,291.4,2023,5,23
2023-05-24,AGO,300.1,2023,5,24
2023-05-25,AGO,277.1,2023,5,25
2023-05-26,AGO,280.1,2023,5,26
2023-05-27,AGO,299.8,2023,5,27
2023-05-28,AGO,287.2,2023,5,28
2023-05-29,AGO,292.7,2023,5,29
2023-05-30,AGO,283.6,2023,5,30
2023-05-31,AGO,294.4,2023,5,31
2023-06-01,AGO,325.8,2023,6,1
2023-06-02,AGO,293.9,2023,6,2
2023-06-03,AGO,284.9,2023,6,3
2023-06-04,AGO,285.8,2023,6,4
2023-06-05,AGO,316.6,2023,6,5
2023-06-06,AGO,305.4,2023,6,6
2023-06-07,AGO,305.6,2023,6,7
2023-06-08,AGO,317.8,2023,6,8
2023-06-09,AGO,312.5,2023,6,9
2023-06-10,AGO,307.0,2023,6,10
2023-06-11,AGO,313.2,2023,6,11
2023-06-12,AGO,306.2,2023,6,12
2023-06-13,AGO,301.2,2023,6,13
2023-06-14,AGO,296.4,2023,6,14
2023-06-15,AGO,309.0,2023,6,15
2023-06-16,AGO,314.7,2023,6,16
2023-06-17,AGO,307.8,2023,6,17
2023-06-18,AGO,302.5,2023,6,18
2023-06-19,AGO,314.0,2023,6,19
2023-06-20,AGO,301.0,2023,6,20
2023-06-21,AGO,324.7,2023,6,21
2023-06-22,AGO,318.4,2023,6,22
2023-06-23,AGO,312.7,2023,6,23
2023-06-24,AGO,309.1,2023,6,24
2023-06-25,AGO,311.1,2023,6,25
